sk_cliente,sk_produto,volume_hl,valor,b2b_status
56,14,7.600319999999999,9562.13232,true
55,3,0.033791999999999996,19.008,true
32,7,0.17568,49.799839999999996,true
56,14,10.370304,10993.006860000001,true
29,14,1.7222399999999998,2640.9188400000003,true
7,22,1.9468800000000002,452.68163,true
15,22,0.06699000000000001,59.8892,true
32,14,0.040176,388.24056,true
30,14,15.3504,13880.475499999999,false
41,14,1.3776,3335.54112,true
51,17,0.22049,292.19631,true
51,6,0.0014050000000000002,1523.5506199999998,true
56,22,0.357408,0.0,true
15,22,0.25248,0.0,true
15,9,0.130752,181.07193,true
32,3,0.119784,32.06549,true
51,14,3.89664,10308.95008,true
46,9,1.8973440000000001,3642.6186700000003,true
25,9,0.021456,0.0,true
41,13,0.12558000000000002,77.01718,true
7,9,0.3072,193.72061,true
40,14,1.3693680000000001,972.35894,true
15,22,0.1152,62.498960000000004,true
3,14,0.026063999999999997,604.20139,true
3,14,0.053957000000000005,169.47832,false
56,14,5.52744,0.0,true
25,9,0.41414399999999996,136.83826,true
41,22,0.37926,107.4479,true
17,22,0.098496,229.20855999999998,true
3,9,0.215568,19.694070000000004,true
7,22,0.20643,195.559,true
15,22,1.2761999999999998,714.22689,true
22,14,0.7872480000000001,1730.74363,true
7,2,0.13236,35.37963,true
32,15,0.070728,3.36798,true
41,9,0.40410999999999997,118.64538,true
56,9,0.321552,0.0,false
56,2,1.8489600000000002,1542.65769,true
41,14,0.250656,0.0,true
17,22,0.7152,169.73402,true
32,7,0.736944,74.99856,true
15,20,0.0,0.0,true
40,14,3.1031999999999997,4148.75988,true
22,9,3.0916799999999998,1729.38584,true
4,22,0.524016,549.79734,true
5,25,0.33696000000000004,33.44874,true
4,2,0.353376,24.09105,true
48,14,0.21419999999999997,469.68712,true
47,14,1.24776,2854.51596,true
33,14,0.17827199999999999,260.83061999999995,true
48,14,0.9204000000000001,1239.1142100000002,true
5,14,0.315072,449.31338999999997,true
48,2,0.6698999999999999,298.2771,true
13,9,6.266465999999999,0.0,true
5,22,27.912,14505.8175,true
23,14,2.5153920000000003,3062.179,true
51,6,0.022386,2632.53483,true
5,14,0.038088,283.08052,true
18,14,1.767048,1242.4310600000001,true
48,2,0.22679999999999997,0.0,true
18,14,1.971648,1583.48812,true
2,17,0.23099999999999998,1796.04025,true
47,2,0.6192,0.0,true
5,22,4.9046400000000006,0.0,true
20,14,0.35679,585.143,true
26,14,12.35916,14518.247669999999,true
48,14,5.109984,4929.012,true
4,20,0.0,0.0,true
20,9,2.41164,550.4418000000001,false
13,9,27.295968,55633.977,true
51,2,0.033048,0.0,true
51,14,8.88624,8806.82316,true
23,9,0.24885000000000002,389.67645,true
4,9,0.11818800000000002,82.97296,true
37,2,0.44016000000000005,197.06988,true
1,1,9.9396,313.08893,true
52,14,61.448303,126990.73296,true
1,14,0.44856,0.0,true
32,2,0.16022999999999998,28.426999999999996,true
13,9,3.18,6208.2373099999995,true
1,14,0.9811199999999999,1313.55957,true
5,14,4.075632,354.79491,true
20,9,1.017828,1728.96759,true
1,22,1.8174660000000002,0.0,true
52,14,129.901972,129430.43567999998,true
13,9,4.770984,5160.21,true
1,14,3.05856,3979.08667,true
32,7,0.948792,93.6225,true
41,2,1.32048,704.71794,true
5,14,2.08296,3070.9015799999997,true
1,14,3.994452,0.0,true
41,3,0.04578000000000001,100.14619,true
41,17,0.045066,0.0,true
1,22,11.894058,13758.170999999998,true
30,14,8.89056,829.02566,true
1,14,33.801768,15533.37891,true
37,2,0.9480959999999998,364.88295,true
41,14,1.79172,936.50256,false
32,14,1.20582,840.5985599999999,true
34,9,0.2304,0.0,true
1,25,0.6501600000000001,292.08244,true
1,2,23.787735,12978.934500000001,true
1,14,18.0972,5564.8398,true
34,22,3.1319999999999997,1576.54101,true
41,14,0.127932,38.216150000000006,true
56,14,4.4503200000000005,15383.183640000001,true
32,15,0.01224,74.05595,true
32,14,0.086544,709.6161599999999,true
1,14,13.9536,3257.27082,true
1,2,3.3403050000000003,0.0,true
30,9,0.15388800000000002,45.25470000000001,true
56,2,2.6496,838.6688,true
32,14,0.043974,0.0,true
13,13,18.36,14849.744,true
13,9,1.6632000000000002,8532.141,true
37,20,0.0,0.0,true
1,14,0.233856,0.0,true
5,14,0.841536,1336.69264,true
28,14,0.33527599999999996,181.83168,true
12,9,0.9450000000000001,1333.0188,true
18,14,0.369404,256.79931,true
18,2,0.35094200000000003,482.50444,true
27,2,0.46051200000000003,333.50895999999995,true
49,14,1.934352,2032.18,false
12,14,2.480544,498.92699999999996,true
18,14,1.5335999999999999,772.9096499999999,true
49,2,0.192696,86.48838,true
18,14,0.21336,1040.56596,true
12,9,1.172248,615.5217,true
16,14,1.4779359999999997,538.7320800000001,true
47,2,0.62424,1395.40689,true
28,14,2.3051519999999996,3956.7749,true
27,14,0.067248,226.87614,true
11,22,0.08989200000000001,405.55967,true
16,14,2.26512,2772.21504,true
18,14,1.046824,135.99572,false
18,14,0.915616,1327.4022400000001,true
49,14,0.33327,67.6142,true
12,13,1.8635400000000002,258.35805,true
5,25,0.7894800000000001,545.7810800000001,true
11,22,0.43872,124.92538,true
47,2,0.055583999999999995,0.0,true
47,14,2.7498240000000003,3735.72815,true
5,14,2.2413600000000002,7216.704350000001,true
45,14,0.319572,1051.78853,true
5,25,0.044874,30.47276,true
1,14,36.970560000000006,231909.84432,false
11,22,1.416366,819.1950499999999,true
23,13,0.46627199999999996,347.61804,false
8,2,0.008154,15.659049999999999,true
8,14,0.018359999999999998,289.8297,true
8,14,0.811775,1089.2474100000002,true
23,14,0.534198,669.21792,true
11,2,0.7491009999999999,440.47104,true
8,22,0.014381999999999999,15.999550000000001,true
8,14,0.174096,146.02826,true
1,14,2.4140159999999997,0.0,true
11,2,0.18097200000000002,156.23885,false
35,14,12.52152,42163.73318,true
23,9,0.02079,0.0,true
11,22,0.10464,83.30692,false
26,14,0.40194,0.0,true
26,14,0.19224,351.8046,true
26,14,0.053312,88.04463,true
50,2,5.5314,10753.83455,true
6,9,1.243296,42.78,true
25,14,6.693192,9401.52255,true
26,14,33.84368,11038.73439,true
53,9,0.38923199999999997,238.0334,true
2,17,0.105672,102.2986,true
50,14,0.10188,351.7416,true
53,14,5.5008,2031.4819499999999,true
46,9,0.05212200000000001,90.55745000000002,true
27,14,0.5030720000000001,317.46636000000007,false
22,2,0.14731199999999997,312.7971,false
31,14,0.18503999999999998,156.41925,true
22,22,0.223776,199.96704000000003,true
28,14,0.280608,831.33648,true
27,2,3.12192,2827.19016,true
50,14,0.292248,3339.50064,true
27,14,0.31363199999999997,546.06202,true
50,14,2.22348,1936.9611,true
31,2,0.413712,57.29715,true
28,14,0.12326399999999998,360.03042,true
25,2,4.901400000000001,2958.79644,true
31,2,0.436032,192.13579000000004,true
25,2,3.6372,528.53292,true
46,14,0.072364,85.05,true
54,14,0.18272700000000003,139.91207999999997,true
22,9,0.06350399999999999,22.60753,true
31,2,0.101094,66.45523999999999,true
25,14,0.190656,165.54243999999997,true
50,2,0.8523959999999999,43.1359,true
20,2,0.869184,706.84056,true
46,14,0.7401599999999999,853.94216,true
6,14,0.13053599999999999,236.56776,true
2,14,0.32932799999999995,409.33905,true
19,9,1.8017999999999998,308.1321,true
39,2,0.73659,617.5386,true
31,20,0.0,0.0,true
31,14,0.25228799999999996,1130.7929299999998,true
2,3,0.088056,111.93952,true
39,2,2.6754,359.1972,true
27,3,0.0933,68.97128000000001,true
39,14,1.436277,1404.5763599999998,true
28,14,3.20256,2544.2418,true
26,2,0.073014,181.917,true
6,14,0.783936,2262.54175,true
2,14,0.249798,117.94515,true
53,14,0.04996799999999999,242.22495,true
2,14,3.6964799999999998,6502.90766,true
31,14,0.11949000000000001,96.01951,true
19,14,0.49090600000000006,201.37599999999998,true
54,14,1.666944,231.75194,true
31,14,0.018858000000000003,142.60576,true
19,9,0.43199999999999994,4925.9385,true
31,20,0.0,0.0,true
31,2,0.19079999999999997,206.11370000000002,true
31,20,0.0,0.0,false
54,2,0.14256,85.67032,true
46,9,4.07376,3070.32165,true
6,9,0.40319999999999995,48.74206,true
54,14,0.1152,85.767,true
5,22,17.07,2230.93925,true
56,14,0.5785919999999999,0.0,true
8,14,0.5480999999999999,291.11238,true
5,22,0.80244,0.0,false
56,14,7.03296,5770.47672,true
56,14,0.42825599999999997,80.50553000000001,true
8,14,0.20563199999999998,98.50667999999999,true
56,2,4.845312,1986.0869100000002,true
12,14,2.3868,2708.235,true
23,9,0.108,760.86,true
23,9,1.869208,121.7712,true
12,14,0.469584,974.6296000000001,true
51,14,2.04336,0.0,true
52,14,136.17220700000001,86163.8778,true
10,13,0.33831,111.70240000000001,true
23,13,0.8173199999999999,534.3376000000001,true
47,2,0.005586000000000001,78.59187,true
47,2,0.290736,1049.89668,true
5,9,0.3642,96.68211,true
12,9,1.1424,4244.0775,true
10,9,0.679494,3418.197,true
4,22,0.661248,605.2416,true
5,22,6.5604000000000005,939.4751799999999,true
4,9,0.268416,658.22757,true
51,17,0.064512,0.0,true
47,14,0.35928,1120.30516,true
5,22,3.4763999999999995,0.0,false
10,9,2.1504000000000003,6957.6423,true
23,9,0.89208,1260.6879999999999,true
21,9,0.025055999999999995,340.50861,true
19,14,0.056643,88.3456,true
26,14,0.45071999999999995,451.09440000000006,true
30,14,0.20210399999999998,38.4,true
2,14,0.100409,142.08186,true
26,2,0.14068799999999998,0.0,true
19,14,0.061908000000000005,118.10564,true
8,14,0.41759999999999997,705.4778999999999,true
23,9,0.186304,0.0,true
11,22,1.030806,936.8674,true
11,2,0.27228,151.24360000000001,true
23,13,0.10987200000000001,0.0,true
30,2,0.08862,18.223679999999998,true
38,2,0.26099999999999995,58.53924000000001,true
26,14,8.69616,17449.32574,true
19,9,1.07436,109.56299999999999,false
2,3,0.018522,20.3616,false
26,14,0.7719119999999999,0.0,true
11,2,0.17901,238.02792000000002,true
30,2,0.95472,1385.8110100000001,false
11,2,0.15457200000000001,130.37920000000003,true
23,14,0.13910399999999998,329.90832,true
8,22,0.01233,1.39825,true
30,14,10.251360000000002,18563.1228,true
11,22,0.06916000000000001,0.0,true
38,14,0.08118600000000001,98.11368,true
38,14,13.77216,5044.2829600000005,true
30,14,1.024194,2109.4593600000003,false
19,9,6.48,1302.57,true
38,14,0.051072,171.4238,true
35,14,6.432720000000001,44764.81184,true
8,14,0.15939,1971.74508,true
26,2,0.395136,305.6523,true
38,14,0.670464,0.0,true
23,13,0.8762040000000001,305.60436,true
35,14,1.5402660000000001,0.0,true
8,2,0.07799400000000001,0.0,true
23,9,0.269514,610.0428,true
8,14,0.135248,1437.27714,true
2,14,4.554,3264.60376,true
30,9,0.052752,193.19403,true
11,22,0.71616,303.90084,true
55,12,0.1827,0.0,true
55,3,0.015227999999999998,0.0,true
12,13,2.25576,207.8007,true
33,14,0.86112,436.73030000000006,true
55,14,0.034692,0.0,true
27,14,2.188512,1038.73308,true
22,9,0.24032400000000004,0.0,true
20,2,0.20143200000000003,14.723720000000002,true
45,14,0.660312,1002.88291,true
49,14,0.025452000000000002,61.723259999999996,true
52,14,114.08997600000001,41476.5624,true
20,14,0.199752,134.418,true
27,3,0.11253599999999998,258.46956,true
27,2,2.7532799999999997,4832.986199999999,true
45,14,0.53382,768.01768,true
52,14,72.072,120862.23240000002,true
54,14,0.507168,324.78976,false
12,14,0.8339759999999999,2789.3824,true
55,25,0.16070399999999999,0.0,false
27,14,0.243952,1273.00608,true
31,2,0.7110719999999999,1083.83898,true
25,9,4.4877,1445.0499699999998,true
53,14,0.6335999999999999,0.0,true
31,14,0.090288,406.98019999999997,true
20,14,0.445248,741.0984000000001,true
45,14,0.119448,0.0,true
49,14,0.171216,370.35809,true
10,13,0.26648999999999995,243.5427,true
50,2,7.35588,3311.4686,true
39,14,0.407088,595.62594,true
25,14,0.07524,1740.81089,true
10,9,1.530408,1134.7488,true
25,14,0.456768,30.645,false
20,9,0.05611200000000001,75.5058,true
27,1,0.34752,594.9206399999999,true
55,2,0.41918399999999995,0.0,true
54,3,0.11407200000000002,131.24743,true
23,14,0.20776999999999998,163.6992,false
39,2,0.20901300000000003,400.01625,true
22,9,0.04824,40.13107,true
27,14,0.612408,207.80568000000002,true
55,12,0.047376,0.0,true
33,2,0.32136,26.9328,false
23,13,0.11807999999999999,113.32773,true
50,14,1.074276,1073.1214400000001,true
45,15,0.17816400000000002,6.57664,true
27,14,1.716768,601.24596,true
22,22,0.303264,189.94752000000003,true
53,14,0.196157,0.0,true
55,14,0.45071999999999995,0.0,false
55,3,0.104622,0.0,true
18,2,4.315179,255.07704,false
27,1,1.20864,40.55312,true
55,19,0.243243,0.0,true
20,2,0.695232,228.68406,true
45,14,0.443952,518.5323,true
25,2,1.2621,4960.96476,true
55,12,0.199416,0.0,true
22,2,0.236592,122.2221,true
55,17,0.049266000000000004,0.0,true
31,14,0.22728299999999999,480.0,true
50,14,0.400752,1524.5664,true
12,2,4.16304,2531.7369,true
20,14,0.086817,103.398,false
27,2,1.27872,6527.022599999999,false
45,14,0.269469,0.0,true
55,3,0.123354,0.0,true
55,2,0.09937200000000002,0.0,false
55,14,0.066108,0.0,true
45,2,0.1296,0.0,true
39,2,2.14095,1879.95367,true
50,14,0.62906,1000.6789000000001,true
45,2,0.19014599999999998,200.60438000000002,true
10,14,0.136152,64.74384,true
25,22,1.5917999999999999,479.66640000000007,true
27,3,0.19188,215.37431999999998,true
18,14,4.854696000000001,2102.32982,true
12,2,0.94557,249.30499999999998,true
18,14,0.32751600000000003,517.8385400000001,true
55,25,0.032886,0.0,true
55,14,0.08337599999999999,0.0,true
2,14,0.6298559999999999,788.1405199999999,true
49,14,0.030114000000000002,59.02239,true
18,14,0.115164,481.06757999999996,true
55,12,0.070644,0.0,true
20,9,0.51288,266.61384,true
39,14,0.9008999999999999,1593.95457,true
52,14,61.51345200000001,10153.525200000002,true
23,9,1.8122159999999998,8792.771200000001,true
18,14,1.980936,1606.66915,true
54,2,0.40464,694.24302,true
50,2,0.286412,133.44055,true
53,14,0.387416,120.96164999999999,true
54,14,1.001404,1195.62648,true
23,9,0.208992,0.0,true
20,2,1.20336,728.14352,true
23,9,0.063072,0.0,true
55,2,0.092768,0.0,true
49,14,0.203978,189.19251000000003,true
55,19,0.139524,0.0,true
33,14,0.16287600000000002,41.88975,true
2,14,0.46072799999999997,139.66395,true
18,14,0.719058,459.60895000000005,false
47,14,1.1894399999999998,585.1609199999999,false
28,14,0.817344,106.54742,true
52,14,85.530816,32075.14464,true
27,14,0.21772399999999997,31.161900000000003,true
12,14,2.327688,3209.8799999999997,true
13,9,2.6256,972.54483,true
48,2,0.12336,159.17096,true
13,9,0.121072,0.0,true
27,3,0.09032399999999999,51.460499999999996,true
28,25,0.17166599999999999,19.13905,true
48,14,0.199584,1184.37604,true
47,2,0.112464,0.0,true
5,9,0.29208,149.62024000000002,true
13,14,0.7995329999999999,4265.0699,true
30,14,0.147312,1284.67568,true
27,14,0.267696,189.61146,true
27,2,0.447552,857.8059999999999,true
5,14,1.375704,3290.0851399999997,true
28,25,0.034992,0.0,true
45,14,0.24264,566.24169,true
5,9,0.05566,0.0,false
51,12,0.08862,0.0,true
12,14,0.030671999999999998,0.0,true
45,2,0.38472,39.31045999999999,true
12,13,0.27576,0.0,true
35,12,0.064596,9.100980000000002,true
35,14,22.255216,18259.886049999997,true
47,2,0.266112,594.98068,true
13,9,3.34098,1377.7020000000002,true
12,14,3.19968,5218.80576,true
12,14,0.135144,169.6817,true
51,12,0.11004000000000001,0.0,true
52,14,111.94847999999999,65092.80959999999,true
28,2,0.09119999999999999,623.5038999999999,true
48,14,0.076608,228.84768,true
51,14,1.2802680000000002,0.0,true
12,13,3.0859199999999998,769.38749,true
30,14,8.06976,19501.11736,true
30,9,0.086856,56.3985,true
45,14,0.050609999999999995,207.95287,true
5,9,0.27155999999999997,0.0,true
47,2,0.330912,1031.2428,true
4,22,0.14687999999999998,532.97784,true
14,9,0.0588,0.0,true
5,22,17.841600000000003,4596.14822,true
16,14,2.2428,1708.90743,true
14,9,0.459792,231.12,true
14,22,1.02168,423.14188,true
35,2,0.7635599999999999,0.0,true
53,14,1.039896,823.7995099999999,true
53,2,0.913536,782.3965499999999,true
42,14,0.14694000000000002,415.77025000000003,true
14,22,0.02325,0.0,true
35,14,6.1696800000000005,6268.853250000001,true
1,25,0.35262000000000004,352.4481,false
14,22,0.24576,117.48347999999999,true
1,14,4.27812,14091.877799999998,true
53,9,1.95696,1806.35882,true
5,22,1.0211999999999999,0.0,true
5,9,3.7463999999999995,79.82112,true
47,14,0.6911999999999999,1307.32828,true
14,22,4.98108,970.704,true
14,9,0.09364000000000001,0.0,true
1,1,0.75,1815.91296,true
14,22,0.47759999999999997,0.0,true
14,9,0.08904,70.95488999999999,true
1,14,0.3234,392.28382,true
52,14,25.790399999999998,12035.5328,true
14,14,0.0627,630.90944,true
14,2,0.125104,117.36648,true
35,2,12.0141,13890.8979,true
14,14,0.170798,266.65148999999997,true
47,14,0.21023999999999998,284.33332,true
42,14,0.38703,518.77866,true
16,2,0.14364,66.57189,true
4,9,0.17423999999999998,343.3768,false
52,14,0.573,1557.8558600000001,true
35,14,19.224,28277.924740000002,true
45,2,0.5922,517.5296,false
35,2,3.901293,5853.2465,true
43,14,0.3962879999999999,2270.32905,true
53,2,10.0692,3962.5966800000006,true
15,22,1.07352,99.66690000000001,false
15,2,0.40766399999999997,221.50791999999998,true
12,14,0.67716,557.6816000000001,true
53,14,1.8089279999999999,1939.26179,true
44,14,0.456768,0.0,true
45,14,7.172928,13592.60532,true
45,14,0.038592,0.0,true
1,2,3.7464000000000004,0.0,true
12,9,0.7236000000000001,1329.0399,true
15,22,1.4745599999999999,576.22408,true
7,22,0.0,0.0,true
3,22,0.284832,153.41832,true
3,9,0.24883199999999997,943.6526,true
7,2,13.27104,7703.30512,true
43,15,0.90432,495.28633,true
45,3,0.115206,111.22794,true
45,2,0.33119999999999994,0.0,true
47,2,1.104768,1081.43175,true
15,9,0.037872,0.0,true
53,14,2.0476799999999997,1279.79736,true
37,14,4.6425600000000005,19110.08988,true
3,25,0.09936,6.462720000000001,true
3,1,0.12245999999999999,10.47277,false
47,14,1.3564800000000001,373.73028,true
45,14,0.06278399999999999,113.25443000000001,false
12,9,0.31668,1503.5868,true
35,14,5.2723439999999995,2670.8849999999998,true
36,2,0.114912,135.6058,true
36,20,0.0,0.0,true
45,2,0.039864000000000004,67.25773000000001,true
26,3,0.022008000000000003,99.48512000000001,true
45,14,0.144,0.0,false
1,9,5.764500000000001,0.0,true
26,14,10.68408,71868.9972,true
36,14,0.029951999999999996,480.94761,false
12,9,0.021924000000000003,0.0,true
12,3,0.041034,11.4372,true
8,14,0.33119999999999994,511.49532000000005,true
45,14,0.624624,1681.11552,false
8,25,0.02592,44.020199999999996,true
3,14,0.108546,59.73264,true
8,14,0.31694799999999995,569.2722,false
1,17,0.5015850000000001,0.0,true
45,2,0.24508799999999997,315.5467,true
44,14,3.16656,10495.86825,true
43,14,0.9862559999999999,287.37408000000005,true
18,14,0.89064,1557.23022,true
21,9,0.12383999999999999,120.8945,true
42,14,0.24864,51.703039999999994,true
52,14,3.76,18330.510799999996,true
51,14,7.068599999999999,14450.177919999998,false
30,14,1.8167040000000003,5381.399880000001,true
45,14,1.804,2242.69887,true
40,14,0.181925,562.44292,true
41,14,0.85008,792.23078,false
18,14,0.08000399999999999,52.58505,true
44,14,0.36763199999999996,0.0,true
41,22,0.11344200000000002,41.36826,true
41,14,0.38394,306.86265,true
21,25,0.101682,76.13743,false
34,7,0.002585,39.6848,true
52,2,0.91008,1893.0312,true
15,23,0.1446,73.50936,true
41,13,0.091854,36.395700000000005,true
21,2,0.47174400000000005,366.3532,true
36,22,0.50136,74.494,true
40,14,0.302935,882.8871,true
43,15,0.9475199999999999,92.56800000000001,true
44,14,2.813184,5998.33975,true
37,15,0.444528,170.76072,true
18,3,0.0031920000000000004,66.57516,true
43,14,0.411432,173.14709999999997,true
51,6,0.53159,602.3770999999999,false
37,14,0.113484,39.16095,true
41,2,1.30158,2551.3357499999997,true
36,14,0.08009400000000001,47.77494,true
42,14,0.297738,491.83987999999994,true
12,14,0.098208,1400.5376,true
15,9,0.10668,88.236,true
36,14,0.123858,56.4984,true
36,20,0.0,0.0,true
36,2,0.116676,4.80734,true
41,14,0.8385,1096.81512,true
51,17,0.25908000000000003,2355.4874,true
18,14,0.150948,264.6501,true
37,14,0.664311,1149.1029600000002,true
42,9,0.8023049999999999,124.41969,false
45,14,2.456784,3087.01773,true
7,22,0.062328,105.89471999999999,true
41,2,0.025641,71.65955000000001,true
21,14,0.241898,473.55,true
21,22,1.5744960000000001,538.806,true
7,22,0.48384,299.06353,true
51,2,0.43296,434.57218,false
41,14,1.2776399999999999,1049.83439,true
42,14,1.972428,2985.8025000000002,true
21,14,0.066528,253.50191999999998,true
21,27,0.022008000000000003,53.28288,true
36,15,0.389088,116.17452,true
34,9,0.36763199999999996,348.1056,true
30,2,2.9548800000000006,6478.9951200000005,true
21,2,0.16272,95.69709999999999,true
42,2,0.296462,457.76016,true
3,14,0.033201,68.87856000000001,true
41,14,0.06069000000000001,67.03473,true
26,14,34.44352,16666.698510000002,true
3,14,0.015484000000000001,56.6808,true
41,14,0.37379999999999997,3036.13582,true
41,14,4.022756,5092.56106,true
41,14,0.126716,89.18,true
3,3,0.026124,172.89576,true
3,3,0.11008200000000001,40.3686,false
41,15,0.025242,42.358470000000004,true
26,14,3.2773599999999994,5424.624000000001,true
3,14,0.016926000000000004,36.34768,true
26,14,4.048704,0.0,true
41,14,0.6771879999999999,1221.6657,true
3,9,0.026628000000000002,0.0,true
3,14,0.080106,32.66604,true
41,2,2.199708,0.0,false
23,9,2.439038,1539.1760400000003,true
26,14,6.15712,1609.9416600000002,true
26,14,1.7778399999999999,0.0,true
41,2,7.256544000000001,6140.51985,true
23,9,0.526707,0.0,true
41,2,1.3293000000000001,2302.7512500000003,false
26,14,6.64276,4662.182940000001,true
17,22,0.11543999999999999,207.36463999999998,true
12,14,4.375008,3484.4544,true
37,2,6.39936,2429.0949,false
2,14,1.5652799999999998,716.5833200000001,false
12,2,0.7505100000000001,2149.4375,false
9,2,0.216,74.31831,true
39,14,1.2222,1021.00518,true
17,9,0.15652799999999997,518.68138,true
37,2,5.431679999999999,7276.83698,true
45,14,0.20303999999999997,296.4423,false
28,14,2.988,446.74482,false
45,2,0.077664,81.59454,true
9,14,0.96984,919.8054800000001,true
38,2,0.427824,144.24599999999998,true
18,14,0.051980000000000005,0.0,true
28,15,0.292464,28.258300000000002,true
39,2,1.032,1363.0824,true
54,14,2.6213759999999997,2505.7022500000003,true
31,14,0.031878000000000004,154.85760000000002,true
17,22,0.014418,0.0,true
27,14,0.573408,340.6662,true
23,9,6.1782,4992.235,false
53,2,3.0254399999999997,1243.987,true
27,14,0.37446,961.4284199999998,true
49,14,0.018564,24.941879999999998,true
39,2,2.12436,1174.36352,true
17,2,0.36777599999999994,212.36667999999997,true
18,14,0.174528,239.07879,true
37,3,0.016176000000000003,15.282540000000001,true
17,22,1.0493279999999998,62.399539999999995,true
17,25,0.029862000000000003,76.41268000000001,true
9,14,0.2666,228.82835999999998,true
39,14,0.9044639999999999,1868.6304,true
49,14,1.0000799999999999,1327.6090000000002,true
10,14,2.1700800000000005,634.0096,true
31,2,0.294768,0.0,false
37,2,0.6983999999999999,0.0,true
49,14,0.01008,25.4544,true
54,14,0.174195,944.6091700000002,true
17,9,0.029754,0.0,true
45,14,0.299628,160.48614,true
31,14,0.242372,839.61603,true
28,2,0.33336,650.13946,true
31,2,1.39968,722.315,true
45,2,5.584320000000001,6862.03942,true
38,14,6.58368,6726.59577,true
17,2,0.004338,0.0,true
23,14,4.611816,8305.7856,true
53,9,0.39743999999999996,246.06208,true
39,22,0.51408,908.82089,true
49,14,0.11224799999999999,191.78091,true
38,14,0.36028799999999994,0.0,true
54,2,0.28742399999999996,61.2514,true
28,14,0.053495999999999995,115.82677999999999,true
33,14,0.05054399999999999,156.26520000000002,true
37,3,0.096912,643.9685,true
54,14,0.17596799999999999,267.14556,true
45,2,0.20380800000000002,31.190260000000002,true
12,13,1.44396,585.7164,true
22,14,0.676512,191.49993,true
18,14,3.8669439999999997,7766.43807,true
53,14,1.25712,448.63619,true
27,2,0.765072,2243.1746700000003,true
33,14,0.256284,272.86665,false
9,14,0.07189000000000001,58.489200000000004,true
28,14,0.359292,1246.60809,true
18,14,0.10294199999999999,431.38131,true
18,14,1.5154559999999997,1983.59148,true
17,22,0.02324,0.0,true
10,9,2.4108,1090.9875,true
2,14,0.22214799999999998,78.89211000000002,true
22,14,0.15343199999999999,43.981860000000005,true
27,1,0.67824,313.22508000000005,true
31,14,0.07038900000000001,76.2,true
31,14,1.273968,829.9209099999999,true
33,2,0.24167999999999998,270.95822,true
18,14,0.031284,91.40659999999998,true
22,14,0.08330399999999999,123.253,true
9,14,0.009576000000000001,158.94692,true
18,14,0.34329599999999993,548.65188,true
46,9,0.09088800000000001,203.86160999999998,true
23,14,0.528768,207.18880000000001,false
40,14,0.02079,139.62904,true
23,14,3.780216,282.57599999999996,true
46,14,0.10742399999999999,247.93240999999998,true
46,14,0.032943,441.0,true
40,2,0.2322,53.496,true
23,14,0.8442720000000001,2295.6864,true
40,14,1.09152,322.73316,true
40,14,0.18648,272.31984,true
46,25,0.17258400000000002,40.52888,true
46,9,0.71568,1374.531,true
40,14,0.024318,22.25762,true
40,14,0.28008,382.09163,true
40,14,0.044208,304.35486,true
40,14,1.0022399999999998,12546.74964,true
40,20,0.0,0.0,true
40,14,0.27227599999999996,0.0,true
40,2,0.21686399999999997,50.3795,true
40,20,0.0,0.0,false
3,9,0.109074,84.68646000000001,true
46,9,0.038808,56.59358999999999,true
21,14,0.4072319999999999,261.35568,true
46,14,1.2856319999999999,774.42274,true
44,14,1.02528,3180.59105,true
15,9,0.409392,130.22868,true
3,2,0.18590399999999999,287.76000000000005,true
46,25,0.16469999999999999,40.38482,true
8,14,0.08342399999999998,800.70444,false
21,27,0.04893,74.08328999999999,true
36,2,0.26292,194.472,true
21,25,0.10065600000000001,70.92941,true
21,2,0.816048,340.46954999999997,true
37,17,0.021882000000000002,369.74735999999996,true
3,14,0.21353699999999998,237.31356,true
21,22,1.5533279999999998,4618.18504,true
10,14,1.2826799999999998,473.06800000000004,false
36,2,0.29836799999999997,98.95259999999999,true
21,9,0.66384,464.43915,true
15,22,0.06393599999999999,191.56206,true
36,14,0.112176,437.05407,true
43,14,0.14759999999999998,327.99988,true
3,22,0.15047999999999997,166.13106000000002,true
37,14,0.235728,418.91200000000003,true
43,15,0.230976,192.096,true
36,20,0.0,0.0,true
15,23,0.21408,36.29912,false
46,9,0.747648,1040.77125,true
21,22,1.49328,0.0,true
37,15,0.370224,75.82992,true
44,14,0.1656,1247.2163500000001,true
21,27,0.012558,66.92076,true
37,2,0.40780799999999995,58.99198,true
46,25,0.164322,44.778650000000006,true
36,14,0.008244,0.0,true
44,14,0.18,0.0,true
21,14,0.155472,173.7,true
36,13,0.19895999999999997,0.0,true
21,1,0.02196,46.73715,true
35,14,0.4158,1342.25,true
44,2,0.18791999999999998,171.85169999999997,true
8,14,0.591444,784.63399,true
35,14,18.26496,15180.39255,true
21,22,0.9095039999999999,310.90446000000003,true
15,14,0.068256,337.20000000000005,true
8,2,1.25118,341.52534,true
10,14,0.696564,90.94400000000002,true
36,22,2.9867999999999997,722.6053800000001,true
3,9,0.13104,270.29310999999996,true
37,20,0.0,0.0,true
3,14,0.12110399999999999,245.58739999999997,true
21,9,0.09432,0.0,true
5,14,0.014759999999999999,2.5243399999999996,true
28,2,0.41976,404.86311,true
12,9,0.5595039999999999,1927.8233999999998,true
44,14,6.413759999999999,2861.91736,true
